gift_id,collection,attr_type,attr_value,attr_mark
5167939598143193218,Sakura Flower,models,Noctivis,1.5
5167939598143193218,Sakura Flower,models,Floravelle,1.5
5167939598143193218,Sakura Flower,models,Icebound,0.4
5167939598143193218,Sakura Flower,models,Hibiscus,1.5
5167939598143193218,Sakura Flower,models,Cosmea,1.5
5167939598143193218,Sakura Flower,models,Zephyra,1.5
5167939598143193218,Sakura Flower,models,Ping Blossom,0.7
5167939598143193218,Sakura Flower,models,Peony,0.8
5167939598143193218,Sakura Flower,models,Plumeria,0.8
5167939598143193218,Sakura Flower,models,Dark Neo,0.4
5167939598143193218,Sakura Flower,models,Marigold,1.5
5167939598143193218,Sakura Flower,models,Tropicana,1.3
5167939598143193218,Sakura Flower,models,Nightshade,1.1
5167939598143193218,Sakura Flower,models,Sakura,0.4
5167939598143193218,Sakura Flower,models,Meower,0.2
5167939598143193218,Sakura Flower,models,Floris,1.5
5167939598143193218,Sakura Flower,models,Solivine,1.5
5167939598143193218,Sakura Flower,models,Vanilla,1.5
5167939598143193218,Sakura Flower,models,Petunia,1.1
5167939598143193218,Sakura Flower,models,Twilight,1.5
5167939598143193218,Sakura Flower,models,Meadowlyn,1.5
5167939598143193218,Sakura Flower,models,Loves Or Not,0.4
5167939598143193218,Sakura Flower,models,Bull’s Eye,0.4
5167939598143193218,Sakura Flower,models,Floraven,1.5
5167939598143193218,Sakura Flower,models,Aster,1.5
5167939598143193218,Sakura Flower,models,Crimsonia,1.3
5167939598143193218,Sakura Flower,models,Violet Iris,1.5
5167939598143193218,Sakura Flower,models,Pixel Bloom,0.4
5167939598143193218,Sakura Flower,models,Flameris,1.5
5167939598143193218,Sakura Flower,models,Dark Loader,0.8
5167939598143193218,Sakura Flower,models,Goldensia,0.8
5167939598143193218,Sakura Flower,models,Flowey,0.1
5167939598143193218,Sakura Flower,models,Verdania,1.5
5167939598143193218,Sakura Flower,models,Seraphina,1.5
5167939598143193218,Sakura Flower,models,Aurivelle,1.5
5167939598143193218,Sakura Flower,models,Myrtella,0.5
5167939598143193218,Sakura Flower,models,Aubrieta,1.5
5167939598143193218,Sakura Flower,models,Monsoon,0.4
5167939598143193218,Sakura Flower,models,Big Bang,0.4
5167939598143193218,Sakura Flower,models,Windy,0.8
5167939598143193218,Sakura Flower,models,Lemon Queen,1.2
5167939598143193218,Sakura Flower,models,Peach Perfect,1.5
5167939598143193218,Sakura Flower,models,Gerbera,1.1
5167939598143193218,Sakura Flower,models,Primrose,1.5
5167939598143193218,Sakura Flower,models,Heartbeat,0.4
5167939598143193218,Sakura Flower,models,Orchidra,1.5
5167939598143193218,Sakura Flower,models,Bronzula,0.8
5167939598143193218,Sakura Flower,models,Zap Aster,0.2
5167939598143193218,Sakura Flower,models,Eclipsia,1.5
5167939598143193218,Sakura Flower,models,Shimeria,0.7
5167939598143193218,Sakura Flower,models,Savanna,0.7
5167939598143193218,Sakura Flower,models,Glitch,0.7
5167939598143193218,Sakura Flower,models,Barbia,1.5
5167939598143193218,Sakura Flower,models,White Peony,0.8
5167939598143193218,Sakura Flower,models,Spotty Leo,0.7
5167939598143193218,Sakura Flower,models,Hellebore,1.1
5167939598143193218,Sakura Flower,models,Sunflower,0.2
5167939598143193218,Sakura Flower,models,Pokerface,0.7
5167939598143193218,Sakura Flower,models,Celestara,1.5
5167939598143193218,Sakura Flower,models,Carnation,0.2
5167939598143193218,Sakura Flower,models,Fire Bloom,0.4
5167939598143193218,Sakura Flower,models,Azure,1.5
5167939598143193218,Sakura Flower,models,Bumblebee,1.1
5167939598143193218,Sakura Flower,models,Jellybud,0.6
5167939598143193218,Sakura Flower,models,Silveria,0.8
5167939598143193218,Sakura Flower,models,Party Bloom,0.8
5167939598143193218,Sakura Flower,models,Oxalis,1.3
5167939598143193218,Sakura Flower,models,Snowdrop,0.4
5167939598143193218,Sakura Flower,models,Hydrangea,1.1
5167939598143193218,Sakura Flower,models,Geranium,1.1
5167939598143193218,Sakura Flower,models,Lunaris,1.5
5167939598143193218,Sakura Flower,models,Nectarium,1.5
5167939598143193218,Sakura Flower,models,Brunnera,1.1
5167939598143193218,Sakura Flower,models,Fabulous,1.5
5167939598143193218,Sakura Flower,models,Sylvaris,1.5
5167939598143193218,Sakura Flower,models,Indigo,1.3
5167939598143193218,Sakura Flower,models,Allamanda,1.1
5167939598143193218,Sakura Flower,models,Red Poppy,0.8
5167939598143193218,Sakura Flower,models,Violet,1.5
5167939598143193218,Sakura Flower,models,Bubblia,0.4
5167939598143193218,Sakura Flower,models,Yellow Poppy,0.8
5167939598143193218,Sakura Flower,models,Clivia,1.1
5167939598143193218,Sakura Flower,models,Hollyhock,1.2
5167939598143193218,Sakura Flower,models,Blazing Dusk,0.4
5167939598143193218,Sakura Flower,models,False Bird,1.5
5167939598143193218,Sakura Flower,models,Dog Flower,0.2
5167939598143193218,Sakura Flower,models,Aetheris,1.1
5167939598143193218,Sakura Flower,models,Anemone,1.2
5167939598143193218,Sakura Flower,models,Venus Flytrap,0.4
5167939598143193218,Sakura Flower,models,Morning Sun,0.8
5167939598143193218,Sakura Flower,models,Hawaii,1.5
5167939598143193218,Sakura Flower,models,Luminosia,0.7
5167939598143193218,Sakura Flower,models,Hybrid,1.2
5167939598143193218,Sakura Flower,models,Lanceolata,1.5
5167939598143193218,Sakura Flower,models,Shake It,0.4
5167939598143193218,Sakura Flower,models,Dahlia,1.2
5167939598143193218,Sakura Flower,models,Wilted,0.2
5167939598143193218,Sakura Flower,models,Party Time,0.7
5167939598143193218,Sakura Flower,models,Wildflower,0.6
5167939598143193218,Sakura Flower,models,Ghostia,1.5
5167939598143193218,Sakura Flower,backdrops,Desert Sand,1
5167939598143193218,Sakura Flower,backdrops,Dark Green,1.2
5167939598143193218,Sakura Flower,backdrops,Fandango,1.2
5167939598143193218,Sakura Flower,backdrops,Old Gold,1.2
5167939598143193218,Sakura Flower,backdrops,French Violet,1.5
5167939598143193218,Sakura Flower,backdrops,Burnt Sienna,1
5167939598143193218,Sakura Flower,backdrops,Pacific Cyan,1
5167939598143193218,Sakura Flower,backdrops,Roman Silver,1.2
5167939598143193218,Sakura Flower,backdrops,Carrot Juice,1.5
5167939598143193218,Sakura Flower,backdrops,Navy Blue,1.5
5167939598143193218,Sakura Flower,backdrops,Shamrock Green,1.2
5167939598143193218,Sakura Flower,backdrops,Cappuccino,1.2
5167939598143193218,Sakura Flower,backdrops,Indigo Dye,1.5
5167939598143193218,Sakura Flower,backdrops,Seal Brown,1.5
5167939598143193218,Sakura Flower,backdrops,Satin Gold,1
5167939598143193218,Sakura Flower,backdrops,Steel Grey,1
5167939598143193218,Sakura Flower,backdrops,Mystic Pearl,1.2
5167939598143193218,Sakura Flower,backdrops,Onyx Black,1.2
5167939598143193218,Sakura Flower,backdrops,Jade Green,1.5
5167939598143193218,Sakura Flower,backdrops,Electric Purple,1.2
5167939598143193218,Sakura Flower,backdrops,Azure Blue,1.5
5167939598143193218,Sakura Flower,backdrops,Midnight Blue,1.5
5167939598143193218,Sakura Flower,backdrops,Feldgrau,1
5167939598143193218,Sakura Flower,backdrops,Sky Blue,1.2
5167939598143193218,Sakura Flower,backdrops,Rosewood,1.5
5167939598143193218,Sakura Flower,backdrops,English Violet,1.5
5167939598143193218,Sakura Flower,backdrops,Pacific Green,1
5167939598143193218,Sakura Flower,backdrops,Lavender,1.2
5167939598143193218,Sakura Flower,backdrops,Deep Cyan,1.2
5167939598143193218,Sakura Flower,backdrops,Pine Green,1.2
5167939598143193218,Sakura Flower,backdrops,Persimmon,1.2
5167939598143193218,Sakura Flower,backdrops,Coral Red,1
5167939598143193218,Sakura Flower,backdrops,Orange,1.2
5167939598143193218,Sakura Flower,backdrops,Burgundy,1.5
5167939598143193218,Sakura Flower,backdrops,Black,1
5167939598143193218,Sakura Flower,backdrops,Cyberpunk,1.5
5167939598143193218,Sakura Flower,backdrops,Chocolate,1
5167939598143193218,Sakura Flower,backdrops,Dark Lilac,1
5167939598143193218,Sakura Flower,backdrops,Ranger Green,1.2
5167939598143193218,Sakura Flower,backdrops,Tactical Pine,1.2
5167939598143193218,Sakura Flower,backdrops,Gunmetal,1.2
5167939598143193218,Sakura Flower,backdrops,Silver Blue,1.2
5167939598143193218,Sakura Flower,backdrops,Aquamarine,1.5
5167939598143193218,Sakura Flower,backdrops,Chestnut,1.5
5167939598143193218,Sakura Flower,backdrops,Khaki Green,1.5
5167939598143193218,Sakura Flower,backdrops,Mint Green,1
5167939598143193218,Sakura Flower,backdrops,Strawberry,1
5167939598143193218,Sakura Flower,backdrops,French Blue,1.2
5167939598143193218,Sakura Flower,backdrops,Carmine,1.5
5167939598143193218,Sakura Flower,backdrops,Copper,1.2
5167939598143193218,Sakura Flower,backdrops,Grape,1.5
5167939598143193218,Sakura Flower,backdrops,Rifle Green,1.2
5167939598143193218,Sakura Flower,backdrops,Neon Blue,1.5
5167939598143193218,Sakura Flower,backdrops,Platinum,1
5167939598143193218,Sakura Flower,backdrops,Light Olive,1.5
5167939598143193218,Sakura Flower,backdrops,Electric Indigo,1.5
5167939598143193218,Sakura Flower,backdrops,Emerald,1
5167939598143193218,Sakura Flower,backdrops,Pure Gold,1
5167939598143193218,Sakura Flower,backdrops,Pistachio,1
5167939598143193218,Sakura Flower,backdrops,Mexican Pink,1.5
5167939598143193218,Sakura Flower,backdrops,Caramel,1.5
5167939598143193218,Sakura Flower,backdrops,Hunter Green,1.2
5167939598143193218,Sakura Flower,backdrops,Mustard,1.2
5167939598143193218,Sakura Flower,backdrops,Tomato,1.5
5167939598143193218,Sakura Flower,backdrops,Battleship Grey,1.5
5167939598143193218,Sakura Flower,backdrops,Ivory White,1
5167939598143193218,Sakura Flower,backdrops,Camo Green,1.2
5167939598143193218,Sakura Flower,backdrops,Celtic Blue,1
5167939598143193218,Sakura Flower,backdrops,Lemongrass,1.5
5167939598143193218,Sakura Flower,backdrops,Amber,1.2
5167939598143193218,Sakura Flower,backdrops,Malachite,1.2
5167939598143193218,Sakura Flower,backdrops,Marine Blue,1
5167939598143193218,Sakura Flower,backdrops,Purple,1.2
5167939598143193218,Sakura Flower,backdrops,Cobalt Blue,1
5167939598143193218,Sakura Flower,backdrops,Turquoise,1.2
5167939598143193218,Sakura Flower,backdrops,Moonstone,1.5
5167939598143193218,Sakura Flower,backdrops,Raspberry,1
5167939598143193218,Sakura Flower,backdrops,Fire Engine,1.5
5167939598143193218,Sakura Flower,backdrops,Sapphire,1.2
5167939598143193218,Sakura Flower,backdrops,Gunship Green,1.5
5167939598143193218,Sakura Flower,symbols,Chili Pepper,0.3
5167939598143193218,Sakura Flower,symbols,Banana,0.5
5167939598143193218,Sakura Flower,symbols,Magic Vial,0.5
5167939598143193218,Sakura Flower,symbols,Oculus,0.5
5167939598143193218,Sakura Flower,symbols,Mountain Lion,0.5
5167939598143193218,Sakura Flower,symbols,PC Mouse,0.3
5167939598143193218,Sakura Flower,symbols,Kite,0.4
5167939598143193218,Sakura Flower,symbols,Gua Pi Mao,0.5
5167939598143193218,Sakura Flower,symbols,Old Candle,0.5
5167939598143193218,Sakura Flower,symbols,Watching Sun,0.2
5167939598143193218,Sakura Flower,symbols,Tsunami,0.3
5167939598143193218,Sakura Flower,symbols,Croissant,0.4
5167939598143193218,Sakura Flower,symbols,Pickaxe,0.5
5167939598143193218,Sakura Flower,symbols,Sunflower,0.5
5167939598143193218,Sakura Flower,symbols,Banner,0.3
5167939598143193218,Sakura Flower,symbols,Seahorse,0.3
5167939598143193218,Sakura Flower,symbols,Grenade,0.5
5167939598143193218,Sakura Flower,symbols,Ball,0.5
5167939598143193218,Sakura Flower,symbols,Flower Cross,0.5
5167939598143193218,Sakura Flower,symbols,Shell,0.2
5167939598143193218,Sakura Flower,symbols,Flower Tulip,0.2
5167939598143193218,Sakura Flower,symbols,Sword,0.3
5167939598143193218,Sakura Flower,symbols,Crab,0.4
5167939598143193218,Sakura Flower,symbols,Shark Knife,0.5
5167939598143193218,Sakura Flower,symbols,Potion,0.3
5167939598143193218,Sakura Flower,symbols,Press Hat,0.4
5167939598143193218,Sakura Flower,symbols,Lovely Kiss,0.4
5167939598143193218,Sakura Flower,symbols,Thunderbird,0.4
5167939598143193218,Sakura Flower,symbols,Bowler Hat,0.5
5167939598143193218,Sakura Flower,symbols,Beer,0.1
5167939598143193218,Sakura Flower,symbols,Plume,0.3
5167939598143193218,Sakura Flower,symbols,Novus Ordo,0.4
5167939598143193218,Sakura Flower,symbols,Heraldic Lily,0.4
5167939598143193218,Sakura Flower,symbols,Tricorne,0.5
5167939598143193218,Sakura Flower,symbols,Spellbook,0.3
5167939598143193218,Sakura Flower,symbols,Cow Skull,0.5
5167939598143193218,Sakura Flower,symbols,Mustache,0.5
5167939598143193218,Sakura Flower,symbols,Crusader,0.2
5167939598143193218,Sakura Flower,symbols,Hammerhead,0.3
5167939598143193218,Sakura Flower,symbols,Onigiri,0.3
5167939598143193218,Sakura Flower,symbols,Grape,0.4
5167939598143193218,Sakura Flower,symbols,Greek Helmet,0.4
5167939598143193218,Sakura Flower,symbols,Champagne,0.3
5167939598143193218,Sakura Flower,symbols,Tribal Shield,0.4
5167939598143193218,Sakura Flower,symbols,Fish,0.4
5167939598143193218,Sakura Flower,symbols,Mining Helmet,0.5
5167939598143193218,Sakura Flower,symbols,Ouroboros,0.3
5167939598143193218,Sakura Flower,symbols,Duck Face,0.5
5167939598143193218,Sakura Flower,symbols,Tie,0.2
5167939598143193218,Sakura Flower,symbols,Earth,0.3
5167939598143193218,Sakura Flower,symbols,Hazelnut,0.5
5167939598143193218,Sakura Flower,symbols,Lemon Slice,0.4
5167939598143193218,Sakura Flower,symbols,Spider Web,0.4
5167939598143193218,Sakura Flower,symbols,Scorpion,0.5
5167939598143193218,Sakura Flower,symbols,Monstera,0.3
5167939598143193218,Sakura Flower,symbols,Omusubi,0.4
5167939598143193218,Sakura Flower,symbols,Royal Crown,0.4
5167939598143193218,Sakura Flower,symbols,Heart,0.5
5167939598143193218,Sakura Flower,symbols,White Deer,0.3
5167939598143193218,Sakura Flower,symbols,Bishop,0.5
5167939598143193218,Sakura Flower,symbols,Cavalier Hat,0.5
5167939598143193218,Sakura Flower,symbols,Eagle,0.5
5167939598143193218,Sakura Flower,symbols,Bubble Tea,0.5
5167939598143193218,Sakura Flower,symbols,All-Seeing Eye,0.3
5167939598143193218,Sakura Flower,symbols,Radar,0.3
5167939598143193218,Sakura Flower,symbols,High Heels,0.5
5167939598143193218,Sakura Flower,symbols,Hard Hat,0.3
5167939598143193218,Sakura Flower,symbols,Nigiri,0.4
5167939598143193218,Sakura Flower,symbols,Sun Lion,0.4
5167939598143193218,Sakura Flower,symbols,Avocado,0.4
5167939598143193218,Sakura Flower,symbols,Piggy Bank,0.2
5167939598143193218,Sakura Flower,symbols,Turban,0.4
5167939598143193218,Sakura Flower,symbols,Kitsune,0.5
5167939598143193218,Sakura Flower,symbols,Drug,0.4
5167939598143193218,Sakura Flower,symbols,Origami,0.4
5167939598143193218,Sakura Flower,symbols,Battle Axe,0.5
5167939598143193218,Sakura Flower,symbols,Garden Pot,0.4
5167939598143193218,Sakura Flower,symbols,Ring,0.3
5167939598143193218,Sakura Flower,symbols,Tooth,0.4
5167939598143193218,Sakura Flower,symbols,Rose,0.4
5167939598143193218,Sakura Flower,symbols,Hamburger,0.5
5167939598143193218,Sakura Flower,symbols,Nordic Wolf,0.3
5167939598143193218,Sakura Flower,symbols,Sea Horse,0.4
5167939598143193218,Sakura Flower,symbols,Anubis,0.5
5167939598143193218,Sakura Flower,symbols,Eggplant,0.4
5167939598143193218,Sakura Flower,symbols,Fehu Rune,0.5
5167939598143193218,Sakura Flower,symbols,Celtic Wolf,0.5
5167939598143193218,Sakura Flower,symbols,Plume Shako,0.5
5167939598143193218,Sakura Flower,symbols,Thor Hammer,0.3
5167939598143193218,Sakura Flower,symbols,Phoenix,0.4
5167939598143193218,Sakura Flower,symbols,Twin Koi,0.4
5167939598143193218,Sakura Flower,symbols,Crusader Cross,0.5
5167939598143193218,Sakura Flower,symbols,Hermit Shell,0.3
5167939598143193218,Sakura Flower,symbols,Light Bulb,0.3
5167939598143193218,Sakura Flower,symbols,Tiki Mask,0.5
5167939598143193218,Sakura Flower,symbols,Pineapple,0.4
5167939598143193218,Sakura Flower,symbols,Candy,0.3
5167939598143193218,Sakura Flower,symbols,Calm Wolf,0.4
5167939598143193218,Sakura Flower,symbols,Candle,0.4
5167939598143193218,Sakura Flower,symbols,Flower,0.5
5167939598143193218,Sakura Flower,symbols,Flashlight,0.5
5167939598143193218,Sakura Flower,symbols,Mushroom,0.1
5167939598143193218,Sakura Flower,symbols,Lion of Babylon,0.5
5167939598143193218,Sakura Flower,symbols,Viking Shield,0.5
5167939598143193218,Sakura Flower,symbols,Puzzle,0.1
5167939598143193218,Sakura Flower,symbols,Khinkali,0.3
5167939598143193218,Sakura Flower,symbols,Crescent,0.3
5167939598143193218,Sakura Flower,symbols,Worker Ant,0.4
5167939598143193218,Sakura Flower,symbols,Axe,0.4
5167939598143193218,Sakura Flower,symbols,Breeze,0.5
5167939598143193218,Sakura Flower,symbols,Winged Helm,0.5
5167939598143193218,Sakura Flower,symbols,Bearskin,0.3
5167939598143193218,Sakura Flower,symbols,Tetsubin,0.5
5167939598143193218,Sakura Flower,symbols,Nemes,0.3
5167939598143193218,Sakura Flower,symbols,Coin Purse,0.4
5167939598143193218,Sakura Flower,symbols,Scissors,0.5
5167939598143193218,Sakura Flower,symbols,Yogi Shaman,0.3
5167939598143193218,Sakura Flower,symbols,Mask,0.3
5167939598143193218,Sakura Flower,symbols,Pomegranate,0.4
5167939598143193218,Sakura Flower,symbols,Legionary,0.4
5167939598143193218,Sakura Flower,symbols,Steampunk Hat,0.3
5167939598143193218,Sakura Flower,symbols,Turtle,0.4
5167939598143193218,Sakura Flower,symbols,Sword Fight,0.5
5167939598143193218,Sakura Flower,symbols,Bike Helmet,0.3
5167939598143193218,Sakura Flower,symbols,Magic Wand,0.3
5167939598143193218,Sakura Flower,symbols,Dessert,0.2
5167939598143193218,Sakura Flower,symbols,Palette,0.5
5167939598143193218,Sakura Flower,symbols,Car,0.4
5167939598143193218,Sakura Flower,symbols,Sailor Hat,0.5
5167939598143193218,Sakura Flower,symbols,Gem,0.1
5167939598143193218,Sakura Flower,symbols,Kitsune Mask,0.2
5167939598143193218,Sakura Flower,symbols,Firebird,0.4
5167939598143193218,Sakura Flower,symbols,Shuriken,0.5
5167939598143193218,Sakura Flower,symbols,Tulip,0.3
5167939598143193218,Sakura Flower,symbols,Rook,0.4
5167939598143193218,Sakura Flower,symbols,Like,0.5
5167939598143193218,Sakura Flower,symbols,Beret,0.5
5167939598143193218,Sakura Flower,symbols,Viper,0.2
5167939598143193218,Sakura Flower,symbols,Jellyfish,0.3
5167939598143193218,Sakura Flower,symbols,Bonsai,0.2
5167939598143193218,Sakura Flower,symbols,Bastet,0.3
5167939598143193218,Sakura Flower,symbols,Lily,0.3
5167939598143193218,Sakura Flower,symbols,Moai Head,0.5
5167939598143193218,Sakura Flower,symbols,Mountain Goat,0.4
5167939598143193218,Sakura Flower,symbols,Vortex,0.5
5167939598143193218,Sakura Flower,symbols,Strawberry,0.4
5167939598143193218,Sakura Flower,symbols,Birthday Cake,0.5
5167939598143193218,Sakura Flower,symbols,Police Hat,0.5
5167939598143193218,Sakura Flower,symbols,Hippo,0.3
5167939598143193218,Sakura Flower,symbols,Bamboo,0.5
5167939598143193218,Sakura Flower,symbols,Moon Face,0.5
5167939598143193218,Sakura Flower,symbols,Bell Pepper,0.2
5167939598143193218,Sakura Flower,symbols,Crown,0.3
5167939598143193218,Sakura Flower,symbols,Valkyrie,0.5
5167939598143193218,Sakura Flower,symbols,Oak Leaf,0.5
5167939598143193218,Sakura Flower,symbols,Ushanka,0.5
5167939598143193218,Sakura Flower,symbols,Paw,0.2
5167939598143193218,Sakura Flower,symbols,Lemon,0.4
5167939598143193218,Sakura Flower,symbols,Galaxy,0.4
5167939598143193218,Sakura Flower,symbols,Obon Lantern,0.2
5167939598143193218,Sakura Flower,symbols,Wasp,0.3
5167939598143193218,Sakura Flower,symbols,Moose Head,0.5
5167939598143193218,Sakura Flower,symbols,Bow Tie,0.4
5167939598143193218,Sakura Flower,symbols,Hourglass,0.5
5167939598143193218,Sakura Flower,symbols,Heater Shield,0.5
5167939598143193218,Sakura Flower,symbols,Beanie,0.4
5167939598143193218,Sakura Flower,symbols,Fireman Hat,0.5
5167939598143193218,Sakura Flower,symbols,Bread,0.3
5167939598143193218,Sakura Flower,symbols,Toilet Paper,0.5
5167939598143193218,Sakura Flower,symbols,Diamonds,0.5
5167939598143193218,Sakura Flower,symbols,Cocktail,0.5
5167939598143193218,Sakura Flower,symbols,Police Badge,0.2
5167939598143193218,Sakura Flower,symbols,Scarab,0.4
5167939598143193218,Sakura Flower,symbols,Maple,0.4
5167939598143193218,Sakura Flower,symbols,Turkey,0.5
5167939598143193218,Sakura Flower,symbols,Alert Serpent,0.4
5167939598143193218,Sakura Flower,symbols,Baby Bottle,0.5
5167939598143193218,Sakura Flower,symbols,Coin,0.3
5167939598143193218,Sakura Flower,symbols,Acorn,0.3
5167939598143193218,Sakura Flower,symbols,Paper Crane,0.5
5167939598143193218,Sakura Flower,symbols,Burger,0.2
5167939598143193218,Sakura Flower,symbols,Conical Hat,0.5
5167939598143193218,Sakura Flower,symbols,Sakura,0.4
5167939598143193218,Sakura Flower,symbols,Pilot Hat,0.4
5167939598143193218,Sakura Flower,symbols,Bone,0.3
5167939598143193218,Sakura Flower,symbols,Sun,0.5
5167939598143193218,Sakura Flower,symbols,Unicorn Head,0.5
5167939598143193218,Sakura Flower,symbols,Gift Box,0.5
5167939598143193218,Sakura Flower,symbols,Fleur-de-lis,0.5
5167939598143193218,Sakura Flower,symbols,Bascinet,0.5
5167939598143193218,Sakura Flower,symbols,Lion Head,0.5
5167939598143193218,Sakura Flower,symbols,Warhorse,0.4
5167939598143193218,Sakura Flower,symbols,Clover,0.5
5167939598143193218,Sakura Flower,symbols,Telescope,0.5
5167939598143193218,Sakura Flower,symbols,Love Lock,0.3
5167939598143193218,Sakura Flower,symbols,Conch,0.5
5167939598143193218,Sakura Flower,symbols,Wolf Rage,0.5
5167939598143193218,Sakura Flower,symbols,Earflap Hat,0.3
5167939598143193218,Sakura Flower,symbols,Smartphone,0.4
5167939598143193218,Sakura Flower,symbols,Dagger,0.5
5167939598143193218,Sakura Flower,symbols,Cone,0.4
5167939598143193218,Sakura Flower,symbols,Tree of Life,0.2
5167939598143193218,Sakura Flower,symbols,Cherry,0.5
5167939598143193218,Sakura Flower,symbols,Corn,0.2
5167939598143193218,Sakura Flower,symbols,Flower Sun,0.5
5167939598143193218,Sakura Flower,symbols,Flying Dragon,0.4
5167939598143193218,Sakura Flower,symbols,Koala,0.4
5167939598143193218,Sakura Flower,symbols,Dragonfly,0.5
5167939598143193218,Sakura Flower,symbols,Melon,0.3
5167939598143193218,Sakura Flower,symbols,Sea Dragon,0.2
5167939598143193218,Sakura Flower,symbols,Musical Note,0.2
5167939598143193218,Sakura Flower,symbols,Star Crown,0.1
5167939598143193218,Sakura Flower,symbols,UFO,0.3
5167939598143193218,Sakura Flower,symbols,Toy Bucket,0.4
5167939598143193218,Sakura Flower,symbols,Chili,0.4
5167939598143193218,Sakura Flower,symbols,Horn,0.5
5167939598143193218,Sakura Flower,symbols,Planet,0.4
5167939598143193218,Sakura Flower,symbols,Shortsword,0.5
5167939598143193218,Sakura Flower,symbols,Wreath,0.4
5167939598143193218,Sakura Flower,symbols,Spanner,0.4
5167939598143193218,Sakura Flower,symbols,War Bonnet,0.5
5167939598143193218,Sakura Flower,symbols,Party Hat,0.4
5167939598143193218,Sakura Flower,symbols,Golden Scarab,0.5
5167939598143193218,Sakura Flower,symbols,Academic Cap,0.5
5167939598143193218,Sakura Flower,symbols,Winged Helmet,0.4
5167939598143193218,Sakura Flower,symbols,Chef Hat,0.4
5167939598143193218,Sakura Flower,symbols,Trinity Knot,0.3
5167939598143193218,Sakura Flower,symbols,Sun Mountain,0.3
5167939598143193218,Sakura Flower,symbols,Chick,0.4
5167939598143193218,Sakura Flower,symbols,Bug,0.4
5167939598143193218,Sakura Flower,symbols,Maple Leaf,0.4
5167939598143193218,Sakura Flower,symbols,Pirate Hat,0.3
5167939598143193218,Sakura Flower,symbols,Egg,0.5
5167939598143193218,Sakura Flower,symbols,Coat of Arms,0.2
5167939598143193218,Sakura Flower,symbols,Sumerian Bird,0.2
5167939598143193218,Sakura Flower,symbols,Double Axe,0.3
5167939598143193218,Sakura Flower,symbols,Greek Sun,0.4
5167939598143193218,Sakura Flower,symbols,Spirit Impala,0.5
5167939598143193218,Sakura Flower,symbols,Cupcake,0.2
5167939598143193218,Sakura Flower,symbols,Cactus,0.4
5167939598143193218,Sakura Flower,symbols,Holy Grail,0.5
5167939598143193218,Sakura Flower,symbols,Cash,0.4
5167939598143193218,Sakura Flower,symbols,Bull of Heaven,0.4
5167939598143193218,Sakura Flower,symbols,Twin Peaks,0.4
5167939598143193218,Sakura Flower,symbols,Inca Sun,0.5
5167939598143193218,Sakura Flower,symbols,Ribeye Steak,0.3
5167939598143193218,Sakura Flower,symbols,Bucket Hat,0.2
5167939598143193218,Sakura Flower,symbols,Ghost,0.4
5167939598143193218,Sakura Flower,symbols,Pear,0.2
5167939598143193218,Sakura Flower,symbols,Sea Jelly,0.3
5167939598143193218,Sakura Flower,symbols,Aztec Totem,0.4
5167939598143193218,Sakura Flower,symbols,Love Letter,0.5
5167939598143193218,Sakura Flower,symbols,Keffiyeh,0.5
5167939598143193218,Sakura Flower,symbols,Anchor,0.5
5167939598143193218,Sakura Flower,symbols,Ice Cream,0.5
5167939598143193218,Sakura Flower,symbols,Serpent,0.2
5170594532177215681,Lol Pop,models,Mandarin,1.2
5170594532177215681,Lol Pop,models,Comic Crunch,1
5170594532177215681,Lol Pop,models,Liquid Lime,1
5170594532177215681,Lol Pop,models,Celestia,0.5
5170594532177215681,Lol Pop,models,Glowstick,0.5
5170594532177215681,Lol Pop,models,Citrone,1.2
5170594532177215681,Lol Pop,models,Mirage,1.2
5170594532177215681,Lol Pop,models,Lychee Mint,1.2
5170594532177215681,Lol Pop,models,Plastic Ice,1
5170594532177215681,Lol Pop,models,Andromeda,0.5
5170594532177215681,Lol Pop,models,Bitter Lemon,1.2
5170594532177215681,Lol Pop,models,Portable Pop,1
5170594532177215681,Lol Pop,models,Pink Foil,1
5170594532177215681,Lol Pop,models,Cookie Dip,0.5
5170594532177215681,Lol Pop,models,Satellite,0.5
5170594532177215681,Lol Pop,models,Pineapple,1.2
5170594532177215681,Lol Pop,models,Spearmint,1.2
5170594532177215681,Lol Pop,models,Soap Bubbles,1
5170594532177215681,Lol Pop,models,Jinxed,1
5170594532177215681,Lol Pop,models,Magic Wand,1
5170594532177215681,Lol Pop,models,Red Grape,1.2
5170594532177215681,Lol Pop,models,Plum Candy,1.2
5170594532177215681,Lol Pop,models,Cappuccino,1.2
5170594532177215681,Lol Pop,models,Nostalgia,1
5170594532177215681,Lol Pop,models,Hollywood,1
5170594532177215681,Lol Pop,models,Grape Gin,1.2
5170594532177215681,Lol Pop,models,Tsunami,1.2
5170594532177215681,Lol Pop,models,Shock Wave,1
5170594532177215681,Lol Pop,models,Heart Pop,1
5170594532177215681,Lol Pop,models,Gobstopper,1.2
5170594532177215681,Lol Pop,models,Old Liqueur,1.2
5170594532177215681,Lol Pop,models,Blue Goo,1
5170594532177215681,Lol Pop,models,Pumpkin,0.5
5170594532177215681,Lol Pop,models,Holidaze,1.2
5170594532177215681,Lol Pop,models,Cotton Candy,1.2
5170594532177215681,Lol Pop,models,Refresh,1.2
